time,symbol,open,high,low,close,volume
2024-09-20,CATI/USDT,0.08,1.2,0.08,0.9112,478320150.9
2024-09-21,CATI/USDT,0.9112,0.9975,0.8383,0.9036,226638459.2
2024-09-22,CATI/USDT,0.9035,0.9058,0.7277,0.7628,136541392.9
2024-09-23,CATI/USDT,0.7628,0.8423,0.7281,0.8141,222630621.1
2024-09-24,CATI/USDT,0.8141,0.8197,0.7593,0.7822,88074484.1
2024-09-25,CATI/USDT,0.7827,0.81,0.732,0.7419,87543583.9
2024-09-26,CATI/USDT,0.742,0.7565,0.6556,0.6749,95250712.0
2024-09-27,CATI/USDT,0.6754,0.7216,0.669,0.71,67568580.5
2024-09-28,CATI/USDT,0.7101,0.729,0.6285,0.647,52183864.2
2024-09-29,CATI/USDT,0.6468,0.6552,0.609,0.6249,51193831.5
2024-09-30,CATI/USDT,0.6251,0.648,0.5441,0.5512,79403550.6
2024-10-01,CATI/USDT,0.5512,0.5649,0.449,0.4556,114295253.2
2024-10-02,CATI/USDT,0.4556,0.4762,0.4338,0.4529,76738718.4
2024-10-03,CATI/USDT,0.453,0.4913,0.4451,0.4768,87271100.9
2024-10-04,CATI/USDT,0.4767,0.5044,0.4586,0.4955,53996788.1
2024-10-05,CATI/USDT,0.4955,0.585,0.4953,0.5237,115770571.8
2024-10-06,CATI/USDT,0.5234,0.527,0.4965,0.514,57333685.4
2024-10-07,CATI/USDT,0.5139,0.543,0.4826,0.484,77225507.7
2024-10-08,CATI/USDT,0.4841,0.493,0.4428,0.4575,51412732.8
2024-10-09,CATI/USDT,0.4576,0.4859,0.4271,0.429,46977661.9
2024-10-10,CATI/USDT,0.4289,0.4382,0.3923,0.4034,37692167.2
2024-10-11,CATI/USDT,0.4035,0.4409,0.402,0.4276,27556734.1
2024-10-12,CATI/USDT,0.4275,0.473,0.4144,0.4518,49153201.0
2024-10-13,CATI/USDT,0.4519,0.4734,0.4338,0.4629,44164943.3
2024-10-14,CATI/USDT,0.463,0.4888,0.4526,0.483,43856318.8
2024-10-15,CATI/USDT,0.483,0.4872,0.4204,0.4362,53139671.3
2024-10-16,CATI/USDT,0.4361,0.4379,0.407,0.4154,26477534.4
2024-10-17,CATI/USDT,0.4154,0.4252,0.3954,0.4115,22701799.5
2024-10-18,CATI/USDT,0.4116,0.44,0.4088,0.4388,26340626.2
2024-10-19,CATI/USDT,0.4387,0.4485,0.428,0.4384,21009873.0
2024-10-20,CATI/USDT,0.4385,0.462,0.4235,0.4518,26668692.7
2024-10-21,CATI/USDT,0.452,0.457,0.4242,0.4302,25223247.0
2024-10-22,CATI/USDT,0.4304,0.4991,0.424,0.4916,85906184.4
2024-10-23,CATI/USDT,0.4915,0.4915,0.3668,0.373,87915365.4
2024-10-24,CATI/USDT,0.373,0.39,0.3632,0.3792,49332501.2
2024-10-25,CATI/USDT,0.3792,0.3834,0.3032,0.3205,47423164.2
2024-10-26,CATI/USDT,0.3204,0.3347,0.3123,0.3236,27812141.6
2024-10-27,CATI/USDT,0.3236,0.3616,0.3203,0.3499,40597423.4
2024-10-28,CATI/USDT,0.3499,0.3672,0.3314,0.3612,38738012.2
2024-10-29,CATI/USDT,0.3612,0.3783,0.3568,0.3758,46353712.4
2024-10-30,CATI/USDT,0.3757,0.3812,0.3567,0.3693,21544766.6
2024-10-31,CATI/USDT,0.3691,0.3726,0.3317,0.3421,19027440.7
2024-11-01,CATI/USDT,0.3421,0.3572,0.3296,0.337,15095971.4
2024-11-02,CATI/USDT,0.3371,0.3495,0.3111,0.3158,15124067.3
2024-11-03,CATI/USDT,0.3157,0.3158,0.2627,0.2831,36792435.7
2024-11-04,CATI/USDT,0.2831,0.3076,0.2781,0.2878,40252999.3
2024-11-05,CATI/USDT,0.2877,0.3078,0.2872,0.2987,24692735.8
2024-11-06,CATI/USDT,0.299,0.3549,0.2989,0.345,40839215.7
2024-11-07,CATI/USDT,0.3451,0.3593,0.3272,0.3365,23287502.2
2024-11-08,CATI/USDT,0.3367,0.3576,0.3204,0.3554,29025197.6
2024-11-09,CATI/USDT,0.3556,0.47,0.3422,0.4293,185604780.4
2024-11-10,CATI/USDT,0.4293,0.4643,0.3979,0.4313,107668467.0
2024-11-11,CATI/USDT,0.4313,0.4468,0.4028,0.4397,52686153.2
2024-11-12,CATI/USDT,0.4396,0.4641,0.3706,0.3985,61648302.3
2024-11-13,CATI/USDT,0.398,0.4025,0.356,0.3832,45429509.3
2024-11-14,CATI/USDT,0.3834,0.4294,0.3723,0.3852,55965472.5
2024-11-15,CATI/USDT,0.3851,0.4954,0.3643,0.4184,90025781.3
2024-11-16,CATI/USDT,0.4187,0.4493,0.4145,0.4389,33252254.4
2024-11-17,CATI/USDT,0.439,0.5462,0.4035,0.5134,82235407.6
2024-11-18,CATI/USDT,0.5133,0.8349,0.469,0.6979,248074327.0
2024-11-19,CATI/USDT,0.698,0.7219,0.5741,0.6117,146911660.6
2024-11-20,CATI/USDT,0.6113,0.6864,0.55,0.5843,85219579.7
2024-11-21,CATI/USDT,0.5845,0.6079,0.558,0.59,33907760.1
2024-11-22,CATI/USDT,0.5901,0.6032,0.5285,0.5533,34259208.4
2024-11-23,CATI/USDT,0.5531,0.5878,0.5396,0.5825,27138495.7
2024-11-24,CATI/USDT,0.5824,0.6044,0.4991,0.5508,34987613.9
2024-11-25,CATI/USDT,0.5508,0.5671,0.5119,0.5355,20694847.7
2024-11-26,CATI/USDT,0.5354,0.5499,0.503,0.5412,18039283.7
2024-11-27,CATI/USDT,0.5413,0.5793,0.5289,0.572,24717644.6
2024-11-28,CATI/USDT,0.572,0.5931,0.5434,0.584,16916643.7
2024-11-29,CATI/USDT,0.584,0.5985,0.5164,0.5487,39549930.3
2024-11-30,CATI/USDT,0.5486,0.5884,0.537,0.5502,25788390.7
2024-12-01,CATI/USDT,0.5503,0.5787,0.5392,0.5659,16743563.1
2024-12-02,CATI/USDT,0.5658,0.5889,0.5055,0.5867,41065337.4
2024-12-03,CATI/USDT,0.5868,0.5945,0.5119,0.5711,38642340.6
2024-12-04,CATI/USDT,0.5711,0.6484,0.5684,0.6072,46414288.3
2024-12-05,CATI/USDT,0.6075,0.615,0.54,0.5629,32541458.7
