time,symbol,open,high,low,close,volume
2025-03-19,XUSD/USDT,1.0,1.0095,0.9952,0.9997,4441086.0
2025-03-20,XUSD/USDT,0.9996,1.0003,0.9995,0.9999,5305528.0
2025-03-21,XUSD/USDT,0.9999,1.0004,0.9998,1.0004,2325445.0
2025-03-22,XUSD/USDT,1.0003,1.0004,1.0,1.0,323256.0
2025-03-23,XUSD/USDT,1.0,1.0002,0.9999,1.0001,942507.0
2025-03-24,XUSD/USDT,1.0001,1.0004,0.9998,1.0,1617514.0
2025-03-25,XUSD/USDT,1.0,1.0001,0.9999,1.0,654216.0
2025-03-26,XUSD/USDT,1.0,1.0,0.9997,0.9998,1773917.0
2025-03-27,XUSD/USDT,0.9998,1.0004,0.9998,1.0001,4873976.0
2025-03-28,XUSD/USDT,1.0001,1.0004,0.9999,1.0003,1946233.0
2025-03-29,XUSD/USDT,1.0003,1.0003,1.0,1.0001,63395.0
2025-03-30,XUSD/USDT,1.0001,1.0002,1.0,1.0002,49579.0
2025-03-31,XUSD/USDT,1.0002,1.0002,0.9999,1.0,142296.0
2025-04-01,XUSD/USDT,1.0,1.0003,0.9999,1.0,3237917.0
2025-04-02,XUSD/USDT,1.0001,1.0018,1.0,1.0,4935066.0
2025-04-03,XUSD/USDT,1.0,1.0002,0.9999,1.0,5479203.0
2025-04-04,XUSD/USDT,1.0001,1.0002,0.9999,1.0001,538141.0
2025-04-05,XUSD/USDT,1.0,1.0002,0.9999,1.0002,263172.0
2025-04-06,XUSD/USDT,1.0002,1.0003,1.0001,1.0001,159168.0
2025-04-07,XUSD/USDT,1.0001,1.0005,1.0001,1.0003,4041720.0
2025-04-08,XUSD/USDT,1.0003,1.0005,0.9999,1.0002,7335315.0
2025-04-09,XUSD/USDT,1.0002,1.0006,1.0002,1.0003,2300629.0
2025-04-10,XUSD/USDT,1.0003,1.0012,1.0002,1.0002,8201801.0
2025-04-11,XUSD/USDT,1.0002,1.0009,1.0001,1.0004,3645171.0
2025-04-12,XUSD/USDT,1.0004,1.0005,1.0002,1.0005,3621325.0
2025-04-13,XUSD/USDT,1.0005,1.0005,1.0002,1.0004,4175086.0
2025-04-14,XUSD/USDT,1.0004,1.0009,1.0,1.0002,8212180.0
2025-04-15,XUSD/USDT,1.0002,1.0003,0.9999,1.0002,7089460.0
