time,symbol,open,high,low,close,volume
2025-01-03,BIO/USDT,0.03,1.477,0.03,0.8144,731838941.5
2025-01-04,BIO/USDT,0.8144,0.866,0.66,0.6987,345383405.2
2025-01-05,BIO/USDT,0.6988,0.7621,0.662,0.7393,230500674.2
2025-01-06,BIO/USDT,0.7393,0.79,0.6988,0.7194,213490769.8
2025-01-07,BIO/USDT,0.7192,0.7283,0.6157,0.6283,149213197.2
2025-01-08,BIO/USDT,0.6282,0.6371,0.537,0.5761,166860974.6
2025-01-09,BIO/USDT,0.5761,0.5824,0.509,0.5207,136709592.2
2025-01-10,BIO/USDT,0.5207,0.5454,0.4463,0.4633,166961733.6
2025-01-11,BIO/USDT,0.4633,0.4835,0.4463,0.4649,95829578.6
2025-01-12,BIO/USDT,0.4648,0.4724,0.4074,0.4119,98343620.4
2025-01-13,BIO/USDT,0.4119,0.4278,0.3595,0.3907,153218702.0
2025-01-14,BIO/USDT,0.3908,0.4257,0.3838,0.4131,126806701.7
2025-01-15,BIO/USDT,0.4131,0.443,0.3803,0.4354,152232933.8
2025-01-16,BIO/USDT,0.4354,0.4355,0.3916,0.3988,88819970.0
2025-01-17,BIO/USDT,0.3989,0.4132,0.3714,0.3866,93357553.9
2025-01-18,BIO/USDT,0.3867,0.3977,0.3075,0.3158,130958883.2
2025-01-19,BIO/USDT,0.316,0.3337,0.2563,0.2622,176831734.4
2025-01-20,BIO/USDT,0.262,0.2738,0.2342,0.2518,172648495.0
2025-01-21,BIO/USDT,0.2517,0.2696,0.2296,0.2516,116320980.6
2025-01-22,BIO/USDT,0.2515,0.2839,0.2443,0.2538,129273506.7
2025-01-23,BIO/USDT,0.2537,0.3001,0.2536,0.2679,208128549.7
2025-01-24,BIO/USDT,0.2679,0.2948,0.2502,0.2608,102710628.6
2025-01-25,BIO/USDT,0.2609,0.2649,0.2393,0.2403,63890719.8
2025-01-26,BIO/USDT,0.2404,0.2556,0.2314,0.2336,53635341.6
2025-01-27,BIO/USDT,0.2335,0.243,0.2,0.235,104907169.1
2025-01-28,BIO/USDT,0.2351,0.2384,0.2104,0.213,42521579.2
2025-01-29,BIO/USDT,0.213,0.2446,0.2092,0.2299,87886261.7
2025-01-30,BIO/USDT,0.2299,0.2498,0.2261,0.2356,65316802.6
2025-01-31,BIO/USDT,0.2356,0.273,0.2285,0.2347,113794760.6
2025-02-01,BIO/USDT,0.2347,0.2408,0.1891,0.191,76811570.9
2025-02-02,BIO/USDT,0.191,0.1964,0.1476,0.1603,158452495.2
2025-02-03,BIO/USDT,0.1604,0.1661,0.118,0.162,225939035.7
2025-02-04,BIO/USDT,0.1619,0.1629,0.1388,0.1453,116976513.5
2025-02-05,BIO/USDT,0.1453,0.1513,0.1413,0.1464,62297371.8
2025-02-06,BIO/USDT,0.1463,0.1502,0.126,0.1278,79274298.6
2025-02-07,BIO/USDT,0.1278,0.1445,0.1214,0.128,60273848.2
2025-02-08,BIO/USDT,0.128,0.1406,0.127,0.1393,49963846.5
2025-02-09,BIO/USDT,0.1394,0.1457,0.1228,0.1317,65855365.9
2025-02-10,BIO/USDT,0.1317,0.1496,0.1252,0.1395,82224261.9
2025-02-11,BIO/USDT,0.1396,0.1542,0.1358,0.1399,71555026.7
2025-02-12,BIO/USDT,0.1398,0.1593,0.1289,0.1588,115024850.8
2025-02-13,BIO/USDT,0.1588,0.1723,0.1485,0.1581,129762780.8
2025-02-14,BIO/USDT,0.1581,0.1615,0.1449,0.1511,81975369.5
2025-02-15,BIO/USDT,0.1511,0.1536,0.1357,0.1382,48886251.7
2025-02-16,BIO/USDT,0.1382,0.1438,0.1314,0.1339,50894087.2
2025-02-17,BIO/USDT,0.1338,0.137,0.1213,0.1266,63421841.4
2025-02-18,BIO/USDT,0.1266,0.1275,0.1112,0.1189,51490505.0
2025-02-19,BIO/USDT,0.1189,0.1225,0.116,0.1206,38113181.2
2025-02-20,BIO/USDT,0.1206,0.1266,0.1163,0.1262,46891162.4
2025-02-21,BIO/USDT,0.1261,0.1392,0.1237,0.131,107394446.9
2025-02-22,BIO/USDT,0.131,0.145,0.1265,0.1379,120351205.8
2025-02-23,BIO/USDT,0.138,0.1422,0.1248,0.1271,75590481.8
2025-02-24,BIO/USDT,0.1272,0.129,0.0992,0.1034,109988462.7
2025-02-25,BIO/USDT,0.1034,0.1109,0.0932,0.1079,139200928.5
2025-02-26,BIO/USDT,0.1078,0.1218,0.105,0.117,77888216.3
2025-02-27,BIO/USDT,0.1171,0.1323,0.1161,0.1218,117797564.8
2025-02-28,BIO/USDT,0.1215,0.1327,0.1145,0.1268,136011187.5
2025-03-01,BIO/USDT,0.1268,0.133,0.119,0.1218,58383769.9
2025-03-02,BIO/USDT,0.122,0.1363,0.1192,0.1349,85979380.6
2025-03-03,BIO/USDT,0.1349,0.1355,0.1033,0.1042,82522617.8
2025-03-04,BIO/USDT,0.1042,0.1053,0.0891,0.1008,142699538.3
2025-03-05,BIO/USDT,0.1007,0.1081,0.0969,0.1056,66030610.6
2025-03-06,BIO/USDT,0.1056,0.1125,0.102,0.1022,45751237.9
2025-03-07,BIO/USDT,0.1023,0.1065,0.0987,0.1,48144142.1
2025-03-08,BIO/USDT,0.0999,0.1004,0.0916,0.0937,26449749.4
2025-03-09,BIO/USDT,0.0937,0.0939,0.08,0.0826,42989985.7
2025-03-10,BIO/USDT,0.0826,0.0926,0.0802,0.0826,45238298.4
2025-03-11,BIO/USDT,0.0826,0.0885,0.0751,0.0845,53456228.1
2025-03-12,BIO/USDT,0.0845,0.0875,0.0817,0.086,30572223.7
2025-03-13,BIO/USDT,0.086,0.087,0.0796,0.0827,31847574.6
2025-03-14,BIO/USDT,0.0827,0.0889,0.0825,0.0854,27317397.6
2025-03-15,BIO/USDT,0.0854,0.0961,0.0848,0.0938,34170853.5
2025-03-16,BIO/USDT,0.0938,0.0939,0.0847,0.0852,35063773.8
2025-03-17,BIO/USDT,0.0852,0.0936,0.0849,0.0913,29708113.6
2025-03-18,BIO/USDT,0.0913,0.0918,0.082,0.0859,32430959.7
2025-03-19,BIO/USDT,0.0859,0.0895,0.0844,0.0894,44296607.2
2025-03-20,BIO/USDT,0.0894,0.0963,0.0842,0.0851,96557827.7
2025-03-21,BIO/USDT,0.085,0.0889,0.0792,0.0837,59366552.2
2025-03-22,BIO/USDT,0.0837,0.0895,0.0813,0.0864,42060297.6
2025-03-23,BIO/USDT,0.0864,0.0879,0.0848,0.0876,26897868.2
2025-03-24,BIO/USDT,0.0875,0.1017,0.0856,0.0997,89235136.5
2025-03-25,BIO/USDT,0.0997,0.1029,0.0961,0.1007,93605470.3
2025-03-26,BIO/USDT,0.1007,0.1056,0.0961,0.0991,107619141.1
2025-03-27,BIO/USDT,0.0991,0.1014,0.0948,0.0952,43778378.2
2025-03-28,BIO/USDT,0.0952,0.0967,0.0858,0.09,34444791.0
2025-03-29,BIO/USDT,0.09,0.0906,0.0766,0.0785,51338086.3
2025-03-30,BIO/USDT,0.0785,0.0809,0.0769,0.0778,23959138.4
2025-03-31,BIO/USDT,0.0778,0.0786,0.0724,0.0731,50526666.5
2025-04-01,BIO/USDT,0.073,0.0781,0.0724,0.0733,45265358.6
2025-04-02,BIO/USDT,0.0733,0.0734,0.0667,0.0696,74273676.0
2025-04-03,BIO/USDT,0.0696,0.0706,0.0618,0.0644,62285700.5
2025-04-04,BIO/USDT,0.0644,0.0662,0.0617,0.0656,35108220.4
2025-04-05,BIO/USDT,0.0656,0.0667,0.0635,0.0644,15168781.5
2025-04-06,BIO/USDT,0.0644,0.0644,0.0525,0.0544,53856980.7
2025-04-07,BIO/USDT,0.0544,0.0603,0.0496,0.0573,83032248.1
2025-04-08,BIO/USDT,0.0574,0.0605,0.0551,0.0555,81133630.9
2025-04-09,BIO/USDT,0.0555,0.0625,0.0532,0.0612,49519761.3
2025-04-10,BIO/USDT,0.0612,0.0613,0.0539,0.0553,51119453.7
2025-04-11,BIO/USDT,0.0554,0.059,0.0553,0.057,48291845.7
2025-04-12,BIO/USDT,0.057,0.0602,0.0558,0.0573,62707317.3
2025-04-13,BIO/USDT,0.0573,0.0578,0.047,0.0484,104106675.6
2025-04-14,BIO/USDT,0.0484,0.0506,0.0442,0.0451,98625630.3
2025-04-15,BIO/USDT,0.0451,0.0459,0.0418,0.0433,57403926.1
2025-04-16,BIO/USDT,0.0434,0.0437,0.0405,0.0433,70995022.5
2025-04-17,BIO/USDT,0.0433,0.0627,0.0427,0.0499,590687102.0
2025-04-18,BIO/USDT,0.0498,0.0547,0.045,0.0453,254746776.7
2025-04-19,BIO/USDT,0.0454,0.0518,0.045,0.049,111055056.7
2025-04-20,BIO/USDT,0.049,0.0599,0.049,0.0526,233420633.5
2025-04-21,BIO/USDT,0.0526,0.0558,0.0516,0.0521,178638765.9
2025-04-22,BIO/USDT,0.052,0.0716,0.0511,0.0695,333397303.0
2025-04-23,BIO/USDT,0.0695,0.085,0.069,0.0732,328181342.1
2025-04-24,BIO/USDT,0.0733,0.0741,0.065,0.074,108985475.8
2025-04-25,BIO/USDT,0.0739,0.0887,0.0689,0.0775,181585536.6
2025-04-26,BIO/USDT,0.0775,0.0836,0.0749,0.0774,75697636.3
